name,price,position,dob,nationality,height,foot,join_date,contract_expiration,minutes_played,matches_played,matches_started,tackles,tackles_won,defensive_third_tackles,midfield_tackles,attacking_third_tackles,shots_blocked,interceptions,clearances,errors_leading_to_goal,shot_creating_actions,sca_live_passes,sca_dead_passes,sca_take_ons,sca_shots,sca_fouls_drawn,sca_defensive_actions,goal_creation_actions,gca_live_passes,gca_dead_passes,gca_take_ons,gca_shots,gca_fouls_drawn,gca_defensive_actions,yellow_cards,red_cards,fouls,fouls_drawn,offsides,penalties_won,penalties_conceded,own_goals,ball_recoveries,aerial_duels_won,aerial_duels_lost,short_passes_completed,short_passes_attempted,medium_passes_completed,medium_passes_attempted,long_passes_completed,long_passes_attempted,assists,expected_assists,key_passes,passes_into_final_third,passes_into_penalty_box,crosses_into_penalty_area,progressive_passes,touches_penalty_area_defending,touches_defensive_third,touches_middle_third,touches_attacking_third,touches_penalty_area_attacking,attempted_take_ons,successful_take_ons,tackled_take_ons,carries,total_carrying_distance,progressive_carrying_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,carry_miscontrols,carry_dispossessions,goals,total_shots,shots_on_target,goals_per_shot,average_shot_distance,freekick_shots,penalty_kicks_converted,penalty_kicks_attempted,xG
Luigi Sepe,€1.00m,Goalkeeper,"May 8, 1991 (31)",Italy,"1,85m",left,"Jul 1, 2022","Jun 30, 2024",1530.0,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,27.0,4.0,0.0,79.0,79.0,216.0,217.0,143.0,345.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,605.0,692.0,0.0,0.0,0.0,0.0,0.0,0.0,346.0,1709.0,1260.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Vincenzo Fiorillo,€300k,Goalkeeper,"Jan 13, 1990 (33)",Italy,"1,90m",left,"Aug 6, 2021","Jun 30, 2025",,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flavius Daniliuc,€8.00m,Centre-Back,"Apr 27, 2001 (21)",Austria,"1,88m",right,"Aug 29, 2022","Jun 30, 2026",1571.0,19,17,42.0,21.0,29.0,11.0,2.0,11.0,19.0,64.0,0.0,12.0,9.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,24.0,3.0,0.0,0.0,0.0,0.0,95.0,30.0,17.0,254.0,280.0,364.0,400.0,84.0,126.0,2.0,0.1,3.0,44.0,0.0,0.0,49.0,163.0,584.0,408.0,36.0,11.0,3.0,1.0,2.0,534.0,2705.0,1363.0,9.0,7.0,0.0,10.0,3.0,0.0,8.0,3.0,0.0,12.9,1.0,0.0,0.0,0.6
Matteo Lovato,€6.50m,Centre-Back,"Feb 14, 2000 (23)",Italy,"1,88m",right,"Jul 6, 2022","Jun 30, 2027",433.0,10,4,9.0,7.0,7.0,2.0,0.0,5.0,7.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,21.0,10.0,6.0,64.0,70.0,87.0,100.0,17.0,24.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,29.0,138.0,105.0,9.0,0.0,0.0,0.0,0.0,139.0,518.0,307.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
Dylan Bronn,€3.00m,Centre-Back,"Jun 19, 1995 (27)",Tunisia,"1,86m",right,"Aug 12, 2022","Jun 30, 2025",1425.0,20,16,31.0,16.0,17.0,13.0,1.0,19.0,18.0,49.0,1.0,14.0,12.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,24.0,8.0,0.0,0.0,1.0,0.0,92.0,29.0,20.0,310.0,340.0,342.0,373.0,69.0,120.0,0.0,0.8,5.0,54.0,4.0,1.0,65.0,94.0,475.0,518.0,44.0,9.0,10.0,5.0,3.0,550.0,2250.0,1293.0,9.0,5.0,0.0,5.0,2.0,0.0,8.0,1.0,0.0,15.8,0.0,0.0,0.0,0.7
William Troost-Ekong,€3.00m,Centre-Back,"Sep 1, 1993 (29)",Nigeria,"1,91m",right,"Jan 24, 2023","Jun 30, 2023",262.0,3,3,9.0,3.0,7.0,2.0,0.0,2.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,4.0,23.0,27.0,70.0,77.0,11.0,18.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,15.0,87.0,61.0,1.0,0.0,0.0,0.0,0.0,93.0,461.0,151.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Lorenzo Pirola,€3.00m,Centre-Back,"Feb 20, 2002 (21)",Italy,"1,88m",left,"Jul 30, 2022","Jun 30, 2023",1159.0,16,13,28.0,24.0,16.0,12.0,0.0,23.0,21.0,56.0,1.0,10.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,22.0,4.0,0.0,0.0,0.0,0.0,42.0,33.0,19.0,158.0,180.0,230.0,274.0,42.0,73.0,0.0,0.4,3.0,28.0,1.0,0.0,30.0,92.0,413.0,271.0,30.0,11.0,7.0,4.0,3.0,344.0,1539.0,795.0,10.0,8.0,0.0,6.0,1.0,1.0,7.0,1.0,0.14,9.8,0.0,0.0,0.0,0.8
Norbert Gyomber,€1.00m,Centre-Back,"Jul 3, 1992 (30)",Slovakia,"1,89m",right,"Sep 12, 2020","Jun 30, 2025",1240.0,20,16,24.0,18.0,18.0,5.0,1.0,17.0,27.0,64.0,0.0,9.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,14.0,4.0,0.0,0.0,1.0,0.0,83.0,29.0,16.0,161.0,181.0,240.0,267.0,47.0,81.0,0.0,0.1,2.0,30.0,0.0,0.0,38.0,91.0,369.0,310.0,15.0,4.0,1.0,0.0,1.0,332.0,1671.0,760.0,5.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,15.8,0.0,0.0,0.0,0.5
Federico Fazio,€600k,Centre-Back,"Mar 17, 1987 (36)",Argentina,"1,95m",right,"Jan 29, 2022","Jun 30, 2024",1074.0,14,12,15.0,12.0,8.0,7.0,0.0,4.0,28.0,61.0,0.0,12.0,7.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,11.0,6.0,0.0,0.0,3.0,0.0,74.0,36.0,13.0,139.0,170.0,214.0,250.0,47.0,94.0,0.0,0.1,3.0,24.0,3.0,0.0,40.0,84.0,318.0,309.0,58.0,17.0,8.0,4.0,4.0,347.0,1507.0,877.0,13.0,11.0,1.0,11.0,5.0,1.0,11.0,2.0,0.09,10.7,0.0,0.0,0.0,0.7
Domagoj Bradaric,€5.00m,Left-Back,"Dec 10, 1999 (23)",Croatia,"1,78m",left,"Jul 15, 2022","Jun 30, 2026",1625.0,23,17,16.0,11.0,8.0,6.0,2.0,3.0,14.0,34.0,0.0,34.0,27.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,14.0,12.0,3.0,0.0,0.0,0.0,97.0,7.0,16.0,315.0,367.0,226.0,293.0,43.0,105.0,2.0,1.4,16.0,28.0,16.0,9.0,41.0,33.0,268.0,408.0,287.0,17.0,33.0,7.0,22.0,502.0,3153.0,1708.0,49.0,34.0,7.0,21.0,9.0,0.0,5.0,0.0,0.0,23.9,1.0,0.0,0.0,0.2
Pasquale Mazzocchi,€5.00m,Right-Back,"Jul 27, 1995 (27)",Italy,"1,83m",right,"Jul 1, 2022","Jun 30, 2026",1421.0,19,17,24.0,12.0,17.0,3.0,4.0,2.0,9.0,25.0,2.0,53.0,37.0,9.0,5.0,0.0,1.0,1.0,7.0,5.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,18.0,9.0,5.0,0.0,0.0,0.0,96.0,7.0,6.0,256.0,287.0,186.0,250.0,42.0,90.0,2.0,1.8,27.0,30.0,16.0,9.0,46.0,41.0,251.0,321.0,286.0,29.0,65.0,35.0,24.0,460.0,3184.0,1718.0,53.0,38.0,11.0,34.0,24.0,2.0,14.0,5.0,0.14,19.7,0.0,0.0,0.0,1.1
Junior Sambia,€3.50m,Right-Back,"Sep 7, 1996 (26)",France,"1,85m",right,"Jul 19, 2022","Jun 30, 2026",586.0,17,6,11.0,5.0,6.0,4.0,1.0,3.0,4.0,16.0,1.0,17.0,13.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,14.0,0.0,0.0,0.0,0.0,30.0,13.0,9.0,141.0,159.0,90.0,114.0,12.0,30.0,0.0,0.5,3.0,12.0,8.0,1.0,26.0,21.0,96.0,183.0,141.0,11.0,26.0,9.0,15.0,213.0,1201.0,670.0,19.0,18.0,4.0,9.0,7.0,0.0,12.0,5.0,0.0,23.5,4.0,0.0,0.0,0.6
Giulio Maggiore,€7.50m,Central Midfield,"Mar 12, 1998 (25)",Italy,"1,84m",right,"Aug 16, 2022","Jun 30, 2026",760.0,13,9,17.0,7.0,9.0,5.0,3.0,4.0,8.0,8.0,0.0,14.0,11.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,13.0,0.0,0.0,1.0,0.0,67.0,7.0,10.0,139.0,174.0,128.0,147.0,31.0,60.0,0.0,0.6,3.0,31.0,11.0,0.0,49.0,16.0,122.0,306.0,75.0,6.0,3.0,0.0,2.0,255.0,943.0,372.0,6.0,2.0,0.0,16.0,3.0,0.0,5.0,0.0,0.0,17.3,0.0,0.0,0.0,0.4
Emil Bohinen,€4.00m,Central Midfield,"Mar 12, 1999 (24)",Norway,"1,89m",left,"Jul 1, 2022","Jun 30, 2026",514.0,14,6,18.0,10.0,11.0,5.0,2.0,5.0,10.0,14.0,0.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,48.0,5.0,7.0,142.0,159.0,79.0,93.0,11.0,15.0,0.0,0.2,7.0,15.0,4.0,1.0,19.0,23.0,112.0,194.0,64.0,4.0,7.0,2.0,3.0,193.0,1026.0,522.0,6.0,8.0,0.0,6.0,6.0,0.0,2.0,0.0,0.0,28.1,0.0,0.0,0.0,0.1
Lassana Coulibaly,€4.00m,Central Midfield,"Apr 10, 1996 (26)",Mali,"1,83m",right,"Jul 31, 2021","Jun 30, 2026",2146.0,26,25,61.0,35.0,31.0,24.0,6.0,4.0,16.0,22.0,2.0,44.0,39.0,1.0,1.0,0.0,3.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,37.0,33.0,1.0,0.0,0.0,0.0,164.0,25.0,28.0,344.0,393.0,291.0,327.0,39.0,63.0,2.0,1.1,14.0,64.0,7.0,1.0,90.0,57.0,274.0,667.0,197.0,15.0,69.0,34.0,30.0,654.0,4156.0,1881.0,36.0,26.0,6.0,47.0,25.0,2.0,10.0,4.0,0.2,19.0,0.0,0.0,0.0,0.5
Tonny Vilhena,€3.40m,Central Midfield,"Jan 3, 1995 (28)",Netherlands,"1,75m",left,"Aug 10, 2022","Jun 30, 2023",1659.0,24,20,36.0,19.0,10.0,22.0,4.0,5.0,11.0,16.0,0.0,42.0,28.0,8.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,21.0,25.0,1.0,0.0,1.0,0.0,93.0,7.0,26.0,242.0,280.0,164.0,191.0,42.0,88.0,1.0,1.4,16.0,45.0,11.0,5.0,63.0,19.0,138.0,434.0,240.0,18.0,27.0,10.0,15.0,436.0,2315.0,1017.0,25.0,30.0,3.0,32.0,22.0,3.0,26.0,7.0,0.12,25.1,1.0,0.0,0.0,2.2
Hans Nicolussi Caviglia,€2.00m,Central Midfield,"Jun 18, 2000 (22)",Italy,"1,84m",right,"Jan 5, 2023","Jun 30, 2023",456.0,7,5,13.0,6.0,5.0,6.0,2.0,0.0,6.0,7.0,1.0,7.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,5.0,0.0,0.0,1.0,0.0,37.0,7.0,5.0,57.0,70.0,69.0,84.0,12.0,22.0,0.0,0.1,2.0,14.0,0.0,0.0,17.0,13.0,69.0,143.0,34.0,3.0,5.0,2.0,1.0,109.0,530.0,174.0,2.0,2.0,0.0,7.0,4.0,1.0,2.0,1.0,0.5,25.6,0.0,0.0,0.0,0.1
Domen Crnigoj,€1.50m,Central Midfield,"Nov 18, 1995 (27)",Slovenia,"1,88m",right,"Jan 26, 2023","Jun 30, 2023",296.0,7,4,8.0,3.0,0.0,7.0,1.0,1.0,9.0,6.0,0.0,6.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,21.0,5.0,7.0,42.0,55.0,31.0,36.0,4.0,10.0,0.0,0.6,2.0,8.0,0.0,0.0,3.0,5.0,36.0,95.0,32.0,6.0,4.0,2.0,2.0,64.0,255.0,71.0,2.0,2.0,1.0,13.0,1.0,0.0,1.0,0.0,0.0,6.9,0.0,0.0,0.0,0.1
Grigoris Kastanos,€1.30m,Central Midfield,"Jan 30, 1998 (25)",Cyprus,"1,79m",left,"Aug 2, 2022","Jun 30, 2026",594.0,18,6,18.0,11.0,6.0,10.0,2.0,3.0,4.0,3.0,0.0,16.0,12.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,20.0,0.0,0.0,0.0,0.0,23.0,12.0,12.0,97.0,109.0,53.0,76.0,13.0,26.0,0.0,0.5,7.0,19.0,4.0,0.0,22.0,4.0,46.0,165.0,115.0,14.0,13.0,3.0,7.0,202.0,987.0,474.0,13.0,6.0,2.0,11.0,9.0,1.0,14.0,4.0,0.07,21.1,0.0,0.0,0.0,0.9
Antonio Candreva,€1.50m,Right Midfield,"Feb 28, 1987 (36)",Italy,"1,80m",right,"Aug 12, 2022","Jun 30, 2023",2143.0,27,25,11.0,3.0,10.0,0.0,1.0,2.0,15.0,28.0,0.0,67.0,44.0,15.0,1.0,4.0,3.0,0.0,8.0,6.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,4.0,25.0,6.0,0.0,1.0,0.0,105.0,1.0,4.0,468.0,503.0,333.0,449.0,104.0,237.0,3.0,3.7,39.0,86.0,36.0,20.0,113.0,42.0,281.0,632.0,537.0,34.0,26.0,6.0,9.0,836.0,4352.0,1757.0,55.0,37.0,7.0,19.0,6.0,3.0,34.0,14.0,0.09,21.6,2.0,0.0,0.0,2.9
Boulaye Dia,€14.00m,Centre-Forward,"Nov 16, 1996 (26)",Senegal,"1,80m",right,"Aug 18, 2022","Jun 30, 2023",1854.0,25,20,10.0,4.0,3.0,4.0,3.0,0.0,4.0,18.0,1.0,49.0,40.0,0.0,2.0,5.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,20.0,32.0,10.0,0.0,0.0,0.0,73.0,14.0,41.0,177.0,216.0,107.0,135.0,19.0,27.0,4.0,1.5,27.0,22.0,13.0,2.0,38.0,19.0,81.0,293.0,285.0,56.0,66.0,26.0,30.0,459.0,3041.0,1133.0,32.0,32.0,11.0,55.0,43.0,10.0,34.0,15.0,0.29,15.2,0.0,0.0,0.0,6.0
Krzysztof Piatek,€8.50m,Centre-Forward,"Jul 1, 1995 (27)",Poland,"1,83m",right,"Sep 1, 2022","Jun 30, 2023",1562.0,24,17,14.0,7.0,1.0,7.0,6.0,2.0,0.0,28.0,0.0,40.0,27.0,0.0,5.0,4.0,3.0,1.0,7.0,4.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,28.0,29.0,16.0,0.0,0.0,0.0,48.0,66.0,74.0,171.0,227.0,81.0,117.0,14.0,26.0,2.0,0.5,15.0,19.0,8.0,0.0,25.0,30.0,63.0,317.0,265.0,62.0,17.0,8.0,6.0,331.0,1558.0,527.0,24.0,12.0,10.0,58.0,27.0,3.0,45.0,18.0,0.04,15.1,0.0,1.0,1.0,7.2
Federico Bonazzoli,€4.50m,Centre-Forward,"May 21, 1997 (25)",Italy,"1,82m",left,"Jul 26, 2022","Jun 30, 2026",1086.0,23,12,3.0,1.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,25.0,19.0,0.0,1.0,3.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,28.0,7.0,0.0,0.0,0.0,35.0,6.0,14.0,132.0,159.0,83.0,103.0,35.0,50.0,1.0,0.7,8.0,29.0,6.0,0.0,42.0,0.0,32.0,261.0,188.0,31.0,22.0,12.0,9.0,294.0,1116.0,434.0,11.0,10.0,3.0,42.0,12.0,2.0,32.0,7.0,0.06,18.9,1.0,0.0,0.0,2.4
Erik Botheim,€3.80m,Centre-Forward,"Jan 10, 2000 (23)",Norway,"1,85m",right,"Jul 7, 2022","Jun 30, 2026",355.0,18,3,4.0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,9.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,11.0,11.0,13.0,29.0,42.0,17.0,26.0,2.0,3.0,1.0,0.4,6.0,4.0,2.0,0.0,11.0,1.0,10.0,44.0,64.0,11.0,3.0,2.0,0.0,60.0,266.0,138.0,7.0,2.0,0.0,8.0,5.0,1.0,4.0,1.0,0.25,15.1,0.0,0.0,0.0,0.4
Diego Valencia,€2.50m,Centre-Forward,"Jan 14, 2000 (23)",Chile,"1,85m",right,"Jul 11, 2022","Jun 30, 2026",231.0,12,0,8.0,5.0,4.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,10.0,2.0,4.0,37.0,44.0,8.0,14.0,5.0,7.0,0.0,0.0,2.0,1.0,2.0,1.0,4.0,4.0,24.0,46.0,41.0,4.0,2.0,0.0,1.0,59.0,211.0,82.0,1.0,0.0,0.0,7.0,3.0,0.0,1.0,1.0,0.0,10.0,0.0,0.0,0.0,0.1
Emil Audero,€6.00m,Goalkeeper,"Jan 18, 1997 (26)",Italy,"1,92m",right,"Jul 1, 2019","Jun 30, 2026",2250.0,25,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,41.0,6.0,0.0,91.0,91.0,246.0,248.0,279.0,572.0,0.0,0.1,0.0,16.0,0.0,0.0,0.0,811.0,968.0,17.0,0.0,0.0,0.0,0.0,0.0,548.0,2997.0,1827.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Martin Turk,€300k,Goalkeeper,"Aug 21, 2003 (19)",Slovenia,"1,90m",left,"Jan 13, 2023","Jun 30, 2023",180.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,14.0,15.0,19.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,173.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Nicola Ravaglia,€100k,Goalkeeper,"Dec 12, 1988 (34)",Italy,"1,84m",right,"Sep 1, 2020","Jun 30, 2024",90.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,6.0,12.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,94.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Koray Günter,€4.50m,Centre-Back,"Aug 16, 1994 (28)",Germany,"1,86m",right,"Jan 31, 2023","Jun 30, 2023",1003.0,13,11,10.0,6.0,1.0,8.0,1.0,15.0,30.0,46.0,0.0,13.0,10.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,17.0,10.0,0.0,0.0,0.0,0.0,81.0,22.0,21.0,102.0,126.0,160.0,183.0,58.0,101.0,0.0,0.3,8.0,31.0,1.0,1.0,36.0,82.0,283.0,252.0,29.0,10.0,4.0,3.0,1.0,221.0,1219.0,733.0,7.0,6.0,0.0,3.0,1.0,1.0,9.0,1.0,0.11,14.2,0.0,0.0,0.0,0.9
Koray Günter,€4.50m,Centre-Back,"Aug 16, 1994 (28)",Germany,"1,86m",right,"Jan 31, 2023","Jun 30, 2023",236.0,3,2,5.0,4.0,3.0,2.0,0.0,2.0,3.0,16.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,7.0,3.0,37.0,44.0,66.0,73.0,7.0,16.0,0.0,0.2,1.0,6.0,1.0,1.0,8.0,21.0,71.0,85.0,11.0,3.0,0.0,0.0,0.0,90.0,359.0,211.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Bruno Amione,€2.70m,Centre-Back,"Jan 3, 2002 (21)",Argentina,"1,87m",left,"Sep 1, 2022","Jun 30, 2023",58.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,6.0,6.0,5.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,22.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Bruno Amione,€2.70m,Centre-Back,"Jan 3, 2002 (21)",Argentina,"1,87m",left,"Sep 1, 2022","Jun 30, 2023",1420.0,17,17,40.0,27.0,27.0,13.0,0.0,9.0,17.0,41.0,1.0,9.0,6.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,15.0,9.0,0.0,0.0,1.0,0.0,93.0,50.0,31.0,251.0,286.0,283.0,336.0,36.0,83.0,1.0,0.4,2.0,24.0,3.0,1.0,47.0,83.0,485.0,360.0,68.0,16.0,5.0,2.0,3.0,463.0,1912.0,757.0,9.0,13.0,0.0,14.0,1.0,0.0,8.0,1.0,0.0,12.2,0.0,0.0,0.0,0.5
Bram Nuytinck,€2.00m,Centre-Back,"May 4, 1990 (32)",Netherlands,"1,91m",left,"Jan 2, 2023","Jun 30, 2023",385.0,6,3,7.0,4.0,3.0,4.0,0.0,6.0,5.0,22.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,19.0,7.0,5.0,24.0,27.0,67.0,75.0,20.0,32.0,0.0,0.0,0.0,4.0,1.0,0.0,4.0,37.0,117.0,65.0,4.0,2.0,1.0,1.0,0.0,90.0,425.0,187.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.4,0.0,0.0,0.0,0.0
Bram Nuytinck,€2.00m,Centre-Back,"May 4, 1990 (32)",Netherlands,"1,91m",left,"Jan 2, 2023","Jun 30, 2023",980.0,12,12,39.0,27.0,25.0,14.0,0.0,16.0,15.0,60.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,16.0,4.0,0.0,0.0,1.0,0.0,51.0,15.0,17.0,89.0,104.0,215.0,232.0,33.0,57.0,1.0,0.4,2.0,12.0,0.0,0.0,15.0,100.0,361.0,188.0,11.0,9.0,1.0,0.0,1.0,287.0,1121.0,397.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,9.9,0.0,0.0,0.0,0.2
Jeison Murillo,€2.00m,Centre-Back,"May 27, 1992 (30)",Colombia,"1,82m",right,"Jan 14, 2020","Jun 30, 2023",878.0,15,11,19.0,10.0,14.0,5.0,0.0,12.0,7.0,30.0,0.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,14.0,17.0,0.0,0.0,0.0,1.0,56.0,26.0,20.0,118.0,131.0,213.0,240.0,49.0,85.0,0.0,0.1,1.0,28.0,1.0,0.0,31.0,68.0,269.0,272.0,27.0,3.0,4.0,2.0,1.0,279.0,1280.0,794.0,8.0,4.0,0.0,7.0,1.0,0.0,2.0,0.0,0.0,17.6,0.0,0.0,0.0,0.1
Marios Oikonomou,€300k,Centre-Back,"Oct 6, 1992 (30)",Greece,"1,89m",right,"Feb 17, 2023","Jun 30, 2023",,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tommaso Augello,€2.50m,Left-Back,"Aug 30, 1994 (28)",Italy,"1,80m",left,"Sep 1, 2020","Jun 30, 2025",2164.0,27,25,15.0,12.0,11.0,2.0,2.0,7.0,8.0,42.0,1.0,46.0,39.0,4.0,1.0,1.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,15.0,1.0,0.0,1.0,0.0,125.0,26.0,20.0,428.0,488.0,397.0,535.0,82.0,165.0,2.0,2.4,26.0,60.0,35.0,24.0,84.0,66.0,438.0,629.0,389.0,14.0,47.0,24.0,18.0,775.0,4244.0,2264.0,60.0,34.0,4.0,14.0,13.0,2.0,8.0,3.0,0.25,16.2,0.0,0.0,0.0,0.5
